,a1,a2,a3,g1,g2,g3,y
10679,1.751463,24.41071,2.566259,-4.373123,-3.045932,0.3511464,0
10680,-10.42332,14.81898,15.64872,-4.077987,-3.903327,0.2553301,0
10681,-7.062494,18.35058,16.49409,-3.533879,-0.8745465,0.7856027,0
10682,2.703751,12.18997,14.0853,-1.886645,0.6540429,0.5080234,0
10683,10.34883,3.311196,15.58039,-0.9350672,1.325622,0.005555556,0
10684,7.093375,9.404511,10.85394,-0.613646,0.4252807,-0.1880991,0
10685,-3.764873,5.944531,12.12297,1.930757,-0.01884399,-0.9371315,0
10686,-3.165487,1.101876,11.53877,3.156223,1.308105,-0.9130037,0
10687,0.9217529,0.141776,10.16594,4.055172,2.735667,-0.62215,0
10688,3.379432,0.4233165,9.711242,4.874646,3.265082,-0.5172376,0
10689,4.747932,0.5057028,10.60986,5.982454,3.057988,-0.3164939,0
10690,6.045191,0.5805006,11.18386,6.731007,2.624663,-0.113716,0
10691,4.580733,0.5195421,15.33248,7.591525,1.981187,-0.0391297,0
10692,5.622928,4.316051,18.24728,8.199143,1.82865,0.02648825,0
10693,9.592663,6.424042,12.66333,8.398924,1.513457,-0.04901454,0
10694,4.434669,8.193123,8.050029,7.806146,0.0102809,-0.3326746,0
10695,9.534134,-1.269222,2.040666,6.104096,-0.07700195,-1.202621,0
10696,5.969453,-15.49175,-8.922819,2.768834,-2.337421,-1.554046,0
10697,-17.79012,-1.295995,6.861343,-2.886484,-2.831745,-0.9058196,0
10698,-4.676814,26.91943,6.883674,-4.587749,0.5229068,0.5021578,0
10699,-8.876799,21.64617,-4.206175,-0.1573694,2.212377,-0.4344612,0
10700,9.601895,-1.707768,4.237572,-2.357984,4.166909,1.256369,0
10701,9.618509,3.021659,14.18652,-3.476895,3.331469,1.013642,0
10702,4.817533,3.567696,11.25768,-3.132644,1.691459,0.2563227,0
10703,0.4514881,16.33274,15.96736,-3.195004,0.7816528,0.08879291,0
10704,7.142467,12.02893,10.84437,-2.202807,0.4777059,-0.3758789,0
10705,7.836428,6.913406,9.111649,-1.465457,-2.20227,-0.6629876,0
10706,-1.929177,10.98761,8.177651,-1.182236,-2.532741,-0.2393142,0
10707,-6.788608,8.052264,7.930583,-0.9978222,-1.256614,-0.3808314,0
10708,-1.964296,9.907722,6.751011,-0.9357046,0.2559851,-0.03813857,0
10709,6.301689,9.813528,3.713104,-0.626175,-0.1109201,-0.10359,0
10710,5.209168,9.416998,2.989635,-0.5253815,-1.655756,-0.4641656,0
10711,-3.389352,8.886047,3.177542,-0.5445978,-2.102284,-0.3361137,0
10712,-3.988989,7.971475,0.9329766,-0.6762985,-1.508715,-0.1227432,0
10713,-3.071656,7.545361,-1.165252,-1.019778,-0.8465155,-0.01826243,0
10714,-3.884275,8.908967,0.04842683,-1.293048,-0.4575999,0.1592445,0
10715,1.398333,9.340834,0.6403334,-1.683187,0.001197757,0.3874932,0
10716,0.9734949,8.754757,0.7831068,-1.968355,-0.3668036,0.338508,0
10717,0.218764,10.6805,2.455598,-2.378965,-0.8120409,0.2718384,0
10718,1.036354,10.15696,2.237417,-2.601174,-0.5152435,0.6808347,0
10719,2.32082,10.85144,2.554165,-3.001631,-0.1929059,1.019214,0
10720,2.519861,12.40056,1.33935,-3.309293,-0.7632408,0.826492,0
10721,9.676951,16.24978,-3.379638,-3.846428,-1.168015,0.8593055,0
10722,13.33803,24.79657,-4.749508,-4.512084,-2.368231,0.3790811,0
10723,-5.335609,17.0821,9.722749,-4.006774,-4.999666,-0.2311592,0
10724,-13.29062,15.01599,17.39844,-3.649255,-2.72829,0.5787333,0
10725,-2.154007,18.28084,13.96698,-1.71017,0.6201006,0.539787,0
10726,4.581522,4.276831,15.68854,-0.4067583,1.074701,0.01939346,0
10727,8.685312,5.646124,11.6411,-0.4757328,1.111383,-0.008506253,0
10728,1.748671,9.498771,9.658601,0.5267374,0.06585948,-0.4162717,0
10729,-2.025016,3.142944,10.97771,2.785875,0.3683464,-0.9908993,0
10730,-0.3527465,0.9568206,8.930991,3.809768,1.254139,-1.022313,0
10731,0.7140415,-0.3373518,9.734686,4.872299,1.994651,-1.007602,0
10732,3.085312,0.4206023,10.50192,5.48439,2.222527,-0.9488399,0
10733,4.633676,0.5842161,11.27833,6.614991,1.882609,-0.868503,0
10734,3.986611,0.745243,13.9905,7.340419,1.625014,-0.8459061,0
10735,3.035287,3.805808,14.12594,8.171115,1.704318,-0.6997134,0
10736,7.938212,5.5555,13.72935,8.224519,1.924502,-0.5643499,0
10737,3.552309,10.45152,9.568691,7.398642,-0.0985014,-0.8116068,0
10738,12.75634,4.015442,0.8065273,5.895286,-0.6324819,-1.353625,0
10739,-6.674371,-22.1086,-12.42577,2.046022,-3.975746,-2.081186,0
10740,-16.63776,-3.499404,5.879467,-2.175786,-3.895499,-1.226277,0
10741,-16.4389,5.585544,14.1196,-4.714769,1.270812,1.063852,0
10742,3.527652,37.01529,-2.418225,-1.067325,3.289815,0.5574926,0
10743,-15.0762,-21.74279,3.610421,-1.084877,4.292252,0.847286,0
10744,16.72279,-0.3123147,14.06402,-3.274752,6.031342,2.562845,0
10745,13.27746,6.628989,12.28721,-3.030349,3.144269,0.6130694,0
10746,2.271118,15.04707,14.77732,-3.068563,0.08968766,-0.2752763,0
10747,6.632859,7.184252,10.7857,-1.982212,-1.352075,-0.8139475,0
10748,3.951135,7.935085,9.394648,-1.612777,-2.934822,-0.7549121,0
10749,-6.463688,10.84686,7.531568,-1.257655,-2.705352,-0.207919,0
10750,-9.749691,7.47555,7.910121,-1.020484,-1.113744,-0.1286077,0
10751,-0.4183191,9.1022,6.252736,-0.8776015,1.028768,0.2675386,0
10752,7.713837,9.230425,3.959984,-0.8029511,0.3723603,0.148299,0
10753,4.128126,9.288079,3.461166,-0.6892698,-2.23052,-0.3619161,0
10754,-2.448958,9.092709,3.598227,-0.7166528,-2.513525,-0.2506541,0
10755,-4.715153,8.708615,2.327563,-0.8674362,-1.613409,0.02093644,0
10756,-2.160262,7.960824,-0.2441572,-1.036081,-1.131552,0.1432808,0
10757,-3.36343,7.80929,-0.5962693,-1.314792,-0.7135956,0.3860945,0
10758,-3.184586,8.927732,1.27606,-1.604697,0.04500057,0.6703595,0
10759,3.496205,9.412221,1.382003,-2.009916,0.1804333,0.6709779,0
10760,2.918474,9.174688,1.252274,-2.28257,-0.5524018,0.5193059,0
10761,-0.1982575,9.4946,1.832541,-2.681387,-0.4406601,0.9877405,0
10762,1.165069,11.25912,2.332223,-3.15678,-0.1656903,1.300467,0
10763,2.360857,14.61866,0.3670027,-3.680533,-0.8069533,1.146126,0
10764,3.900671,16.4236,0.4252374,-4.094631,-1.013222,1.026487,0
10765,8.117436,27.18404,0.9617761,-4.55314,-2.504638,0.290225,0
10766,-1.800617,18.13228,12.55112,-4.193203,-4.009711,-0.1567887,0
10767,-7.808969,16.61364,16.31407,-3.14236,-2.037869,0.2574014,0
10768,0.6644232,9.930677,13.77101,-1.683581,-0.1929268,0.1151503,0
10769,8.292237,3.445522,15.29917,-1.006988,0.8623293,-0.3012952,0
10770,7.592796,7.894478,9.887803,-0.5007743,0.04541228,-0.3464726,0
10771,-3.742195,6.36846,10.82902,1.481188,-0.1120047,-1.140212,0
10772,-3.852006,2.041142,10.80739,2.683037,1.228375,-1.161046,0
10773,0.1964073,1.052136,9.689433,3.870897,3.032698,-0.7671783,0
10774,2.199451,1.673781,10.15595,4.737021,3.430818,-0.6779201,0
10775,4.363117,1.111294,10.48329,5.792341,3.304509,-0.3739973,0
10776,6.109111,0.5325114,11.3636,6.48734,2.939662,-0.140498,0
10777,6.380421,1.141123,13.32834,7.540253,2.003605,-0.02496943,0
10778,5.75651,4.001517,17.78429,8.188942,1.36074,-0.0906116,0
10779,7.533562,2.257892,12.44938,8.608391,1.084504,-0.3615483,0
10780,3.700394,7.398162,9.411619,7.655941,0.08022969,-0.3160573,0
10781,4.89016,8.869874,9.587585,6.16031,0.411168,-1.209948,0
10782,9.628727,-12.88955,-7.936442,2.942398,-1.970234,-1.721473,0
10783,-20.01226,-6.382895,-0.4454731,-2.369589,-2.682231,-0.6112988,0
10784,-24.26866,2.267819,11.44106,-4.110426,-0.1347421,0.02458989,0
10785,0.4454233,29.51404,-4.393594,0.2098067,2.878439,-0.1198509,0
10786,9.533789,-4.168599,0.1314845,-2.309538,3.398194,0.9277993,0
10787,11.0852,4.114819,13.30048,-4.126017,2.217839,0.8816957,0
10788,1.183186,6.870486,12.91666,-3.106175,0.8540848,0.4497743,0
10789,-7.922023,10.1914,16.15746,-3.05972,-0.1767301,-0.1484841,0
10790,-0.4859729,13.64885,14.33824,-2.167634,0.7792073,-0.05478741,0
10791,10.85354,9.347161,6.718987,-1.541963,-0.1502733,-0.09082719,0
10792,2.086665,9.060324,6.436805,-1.275901,-1.508345,-0.257859,0
10793,-4.044013,8.328453,6.418744,-1.011002,-1.205194,-0.05415242,0
10794,-4.895464,9.036851,6.254267,-1.019424,-0.1831887,-0.07642122,0
10795,3.457561,9.677232,3.524525,-0.8801768,0.2137075,0.1563409,0
10796,7.225282,9.54424,1.775118,-0.848436,-1.289761,-0.2786163,0
10797,-1.075549,8.811401,2.582263,-0.8230765,-2.556945,-0.398016,0
10798,-6.0042,8.381487,3.093829,-0.9558797,-1.813624,-0.02402305,0
10799,-2.283582,8.407914,1.19753,-1.212954,-0.5725886,0.1893513,0
10800,0.4559339,7.817341,0.9161178,-1.299607,-0.6672819,0.1789667,0
10801,-2.711612,8.236615,0.7835277,-1.633978,-0.6009745,0.3718043,0
10802,-1.742468,8.344875,1.378816,-1.891972,-0.05190384,0.5588725,0
10803,1.267956,9.682298,2.026549,-2.281412,-0.03105221,0.592573,0
10804,2.262848,10.20653,2.057488,-2.565172,-0.4399575,0.5416464,0
10805,1.311076,10.50143,2.063441,-2.956384,-0.2303531,1.08474,0
10806,5.377238,13.35366,1.131788,-3.400528,-0.3701001,1.056015,0
10807,3.976432,15.17311,-0.2420058,-3.967766,-1.142759,0.9176004,0
10808,10.19206,22.36427,-1.705856,-4.528924,-1.969925,0.5055379,0
10809,0.5868473,19.65773,9.160922,-4.176609,-4.30916,-0.1896769,0
10810,-13.59862,14.66444,17.80395,-3.520539,-3.960958,-0.01861983,0
10811,-5.694796,17.64159,14.96615,-1.599504,0.1310222,0.5657018,0
10812,4.287691,4.904369,15.66944,-0.4280041,1.109833,-0.2139851,0
10813,9.163533,6.353644,10.4458,-0.5024722,1.023676,-0.1618365,0
10814,2.493538,11.19944,7.85518,0.8437755,-0.131364,-0.5127819,0
10815,-2.661327,3.259803,10.52272,3.050767,0.5915917,-1.347002,0
10816,-1.556365,0.915113,9.025113,3.959647,1.72427,-1.072726,0
10817,1.436023,0.359393,9.316358,4.842528,2.592351,-1.002247,0
10818,3.225116,1.236131,9.967304,5.662759,2.666079,-0.8786158,0
10819,5.492578,0.9167933,11.6745,6.743361,2.37573,-0.6760037,0
10820,6.440757,0.9437723,13.05118,7.327578,2.094316,-0.5353369,0
10821,6.222942,5.319617,19.3256,8.338588,1.774307,-0.5475684,0
10822,8.22722,5.31268,9.582242,7.997151,1.135656,-0.6386085,0
10823,0.2625531,9.391015,10.48009,7.506966,-0.5016691,-0.7773444,0
10824,9.651011,-2.813907,-2.625242,5.909282,-0.08527344,-1.27757,0
10825,7.584139,-15.58948,-9.541824,1.374369,-3.179607,-1.422377,0
10826,-13.06096,-4.013877,5.44207,-2.833023,-3.205882,-0.9052835,0
10827,-2.324136,33.24548,5.890613,-4.147744,1.14103,0.6452532,0
10828,-8.461133,27.23542,-6.277892,-0.1805439,2.013877,-0.5637253,0
10829,12.8728,6.109637,11.54503,-3.546256,5.314128,2.682246,0
10830,13.91563,3.149241,14.74606,-4.084234,4.455568,1.336899,0
10831,5.238297,1.426703,14.20461,-3.450779,1.567897,0.139569,0
10832,5.957993,17.28219,16.10781,-2.972703,1.012159,0.1682818,0
10833,13.41586,7.248128,9.435034,-1.618317,-1.413142,-1.208953,0
10834,4.688078,7.724004,9.488399,-1.471798,-3.278364,-0.5962927,0
10835,-8.212407,7.162501,9.414917,-0.9178001,-2.411197,-0.5810941,0
10836,-7.74739,9.351995,7.74,-1.067263,-0.1212644,-0.1585708,0
10837,1.382835,10.53212,5.612487,-0.7726327,0.724717,0.04092832,0
10838,8.144044,9.487675,2.513837,-0.6593538,-0.8412116,-0.2609747,0
10839,-0.7093957,8.565216,3.268836,-0.653092,-2.683824,-0.5279481,0
10840,-4.983946,8.855339,2.950226,-0.752961,-2.135674,-0.2063293,0
10841,-3.225402,8.207785,1.580235,-0.9987116,-1.373324,-0.02183378,0
10842,-1.476468,7.69228,-0.223922,-1.198005,-1.261111,0.06879069,0
10843,-3.865521,8.543281,1.720432,-1.423002,-0.7484715,0.3589375,0
10844,-2.186435,9.777231,3.61512,-1.661737,-0.08399401,0.5056807,0
10845,4.594926,9.947329,1.889388,-1.984254,-0.4253381,0.4256153,0
10846,2.299704,10.31223,1.029118,-2.16695,-0.8384586,0.6285583,0
10847,-0.3643442,9.535656,2.184754,-2.581394,-0.3000366,0.9938261,0
10848,2.606972,13.09609,2.02564,-3.02312,-0.2554141,1.221182,0
10849,1.70689,14.27851,-1.016495,-3.507656,-1.218214,1.018223,0
10850,3.980188,17.59899,-0.7177565,-3.969567,-1.174275,0.9502296,0
10851,8.450546,26.28939,-0.3804048,-4.523421,-3.102446,0.155843,0
10852,-7.543998,15.58848,14.58515,-4.049038,-4.810706,-0.1962378,0
10853,-10.37497,19.18256,16.03768,-3.277036,-0.9080721,0.7332875,0
10854,-2.049151,15.32788,12.83756,-1.144507,0.8807529,0.1791316,0
10855,9.240851,1.261996,19.34802,-0.8860609,1.343816,-0.3358144,0
10856,7.469096,9.731549,9.55591,-0.4369062,-0.06593712,-0.58489,0
10857,-2.802733,6.323238,11.1739,1.977201,-0.4747103,-1.413423,0
10858,-4.371636,2.261787,11.5211,3.049378,1.122104,-1.339323,0
10859,-0.437068,0.8876319,9.858356,4.279181,2.779012,-1.115249,0
10860,2.093084,0.4596615,10.54792,5.124361,3.283292,-1.079217,0
10861,5.036889,0.71,10.97179,6.057972,3.077087,-0.9370342,0
10862,6.265664,0.6220259,12.03475,6.830152,2.581618,-0.7898378,0
10863,4.486828,2.26612,15.66353,7.878993,1.824535,-0.5734234,0
10864,2.889981,4.562918,20.12189,8.631514,1.960738,-0.3819547,0
10865,8.369082,5.499959,12.36836,8.390955,1.411882,-0.2371348,0
10866,2.027632,9.827525,10.98572,7.648598,0.6641105,-0.359493,0
10867,15.71954,-2.577004,-2.358793,4.221876,-0.03952981,-1.679405,0
10868,2.455989,-23.46948,-15.20297,-0.03890217,-3.90783,-1.133622,0
10869,-22.26973,4.224005,11.79832,-3.762254,-2.74161,-0.7609836,0
10870,-7.482223,33.90697,6.934466,-4.051872,0.3060242,0.2854014,0
10871,-10.28757,-0.4512619,1.460913,-1.468113,4.512016,0.7017489,0
10872,24.58851,7.842593,11.95174,-3.42659,6.40582,2.739075,0
10873,19.9767,6.831947,14.49177,-3.777942,3.019959,0.9189189,0
10874,1.80049,4.299461,11.07853,-3.05871,0.1374523,-0.151308,0
10875,-5.689969,13.98311,14.44332,-2.714307,-0.6847955,-0.2969084,0
10876,2.556839,11.05377,9.322271,-2.23568,-0.3795889,-0.2263725,0
10877,1.543857,7.358833,7.313969,-1.691935,-1.17785,-0.4263846,0
10878,-2.323497,9.829224,6.35342,-1.444822,-1.2152,0.1894536,0
10879,-4.225598,8.069149,7.640678,-1.244146,-0.1076606,-0.1123096,0
10880,2.196507,10.29534,6.117617,-1.173252,0.6525484,0.2330642,0
10881,6.479463,8.829211,3.886151,-0.927846,-0.2274433,0.03331947,0
10882,-0.9360257,8.758684,4.130677,-0.872263,-1.736886,-0.2965009,0
10883,-4.814999,8.415906,3.762272,-0.8467614,-1.13912,-0.06123011,0
10884,-0.8861121,9.261718,3.255153,-0.9997198,-0.1832201,0.1013822,0
10885,1.637302,7.498972,1.195273,-1.119412,-0.4293926,0.06528642,0
10886,-0.9561106,7.635091,2.362284,-1.294528,-0.9066861,0.04344978,0
10887,-0.9961161,10.07063,2.728903,-1.60983,-0.6864708,0.1853464,0
10888,1.170021,10.22674,1.660721,-1.811345,-0.6137934,0.2247823,0
10889,0.3898456,10.98093,1.161175,-2.171666,-0.6906036,0.3613269,0
10890,-0.4574627,10.00657,1.025174,-2.480369,-0.6553679,0.6125996,0
10891,3.535142,13.53682,0.337553,-3.160392,-0.6616432,0.939635,0
10892,2.195062,16.52099,-1.256644,-3.559648,-1.236566,0.8452618,0
10893,11.16072,23.32255,-2.511974,-4.177938,-1.682046,0.6231702,0
10894,0.06590481,21.90363,5.587101,-4.405035,-3.813022,0.07046722,0
10895,-13.38562,14.67569,17.08687,-3.979736,-3.481498,0.267416,0
10896,-4.251417,18.24469,14.59369,-3.095351,-0.2290016,0.6399913,0
10897,8.126669,6.007937,14.43759,-1.182544,1.114243,-0.05906231,0
10898,11.17388,3.399568,16.20768,-0.7989225,0.898334,-0.4177032,0
10899,0.4354983,7.751692,10.15527,0.1714159,-0.7780998,-0.9772747,0
10900,-3.851113,4.5702,11.0109,1.816737,-0.5408204,-1.49017,0
10901,-2.97136,0.8217233,9.639547,3.379792,1.244266,-1.179209,0
10902,-0.003974545,1.173663,10.00763,4.172899,2.561935,-0.8129286,0
10903,3.069323,1.085401,11.08746,5.440562,3.176121,-0.5776318,0
10904,4.71777,-0.1130694,11.62532,6.190775,3.089377,-0.280491,0
10905,7.021926,0.7705877,13.05753,7.002456,2.602144,0.1040561,0
10906,6.199541,1.240919,16.89119,7.82916,1.794795,0.1744444,0
10907,6.896516,3.599319,14.30201,8.732546,0.9828059,0.1631376,0
10908,5.97028,6.353597,12.51712,8.404407,0.05869768,0.01676438,0
10909,10.48986,1.518518,1.290498,7.304293,-0.2881265,-0.347969,0
10910,11.95629,-11.626,-4.937758,5.107927,-0.6985524,-1.510774,0
10911,-13.03102,-6.813347,-2.028664,-1.213676,-4.720003,-0.9359667,0
10912,-25.71177,6.527236,10.76486,-3.910871,-2.868192,-0.6642899,0
10913,-23.85768,16.64276,-0.6589764,-0.4874518,1.214884,-0.4457911,0
10914,0.566307,-4.855489,-2.359456,-2.039282,4.669653,1.105092,0
10915,19.59962,6.490883,14.41656,-4.084726,5.114904,1.890313,0
10916,13.26677,5.374228,13.6948,-3.369802,2.309626,0.6753571,0
10917,-4.448125,9.440203,17.22746,-2.862456,-1.042472,-0.2989835,0
10918,-1.972853,13.52567,13.69994,-2.558175,-0.6102458,-0.4390434,0
10919,4.12863,8.494451,7.700974,-1.659143,-0.495357,-0.2551083,0
10920,3.273064,8.418926,7.073675,-1.43801,-1.188127,-0.2139595,0
10921,-3.032129,9.338692,6.460431,-1.106481,-1.046014,0.06766089,0
10922,-3.278586,8.53318,6.382332,-0.9533061,-0.1892597,0.03394683,0
10923,3.718632,9.473195,3.750892,-0.895719,0.4123738,0.2372234,0
10924,6.580103,9.342992,1.926926,-0.8469977,-0.5359453,-0.002319656,0
10925,0.4813351,8.757177,2.301644,-0.8364077,-2.315377,-0.3578847,0
10926,-5.776262,8.716719,2.415492,-0.9630814,-1.931323,-0.07679335,0
10927,-2.476104,8.390698,0.2458719,-1.152828,-0.7016013,0.2318188,0
10928,-2.176528,7.706865,-0.4732638,-1.3362,-0.366207,0.3551996,0
10929,-2.100025,8.27923,0.854358,-1.72795,0.03398439,0.5096009,0
10930,2.218625,8.726258,2.431007,-2.022272,0.2622575,0.6337792,0
10931,2.924613,9.735649,1.937443,-2.399534,-0.1743707,0.5858953,0
10932,1.690892,10.78743,1.495738,-2.741686,-0.5420745,0.68887,0
10933,2.002477,11.80253,2.738382,-3.264491,-0.1570085,1.173492,0
10934,4.083022,13.4291,1.753342,-3.675822,-0.3772028,1.161861,0
10935,3.37074,18.14245,-0.1085436,-4.206824,-1.243054,1.028161,0
10936,5.97337,28.70204,0.8239825,-4.639219,-2.295072,0.5741748,3
10937,-8.983303,15.7888,13.96158,-4.059748,-4.204573,0.0378744,3
10938,-9.354475,17.32457,16.90264,-3.774622,-2.142688,0.5880812,3
10939,4.008417,10.74777,14.47258,-1.691281,0.6425352,0.5004954,3
10940,8.999688,2.164315,18.51558,-0.9440987,0.8602493,-0.3088438,3
10941,6.7657,8.56205,8.889183,-0.573685,0.05106042,-0.4289792,3
10942,-3.185248,8.244417,10.69884,1.301403,-0.4448874,-1.158257,3
10943,-4.797003,1.663689,11.2806,3.107499,1.364135,-1.172912,3
10944,-0.008652383,-0.1966264,10.93233,3.885976,2.877649,-0.7521792,3
10945,4.384657,1.683335,10.74366,4.868748,3.726766,-0.4952369,3
10946,5.386648,1.065847,11.34467,5.919436,3.540286,-0.2286812,3
10947,8.823902,1.313374,10.70472,6.996288,2.682518,0.2007026,3
10948,7.764313,0.743426,12.54935,7.74279,1.650089,0.1439112,3
10949,6.61045,3.82973,18.60423,8.42118,0.506606,-0.06890316,3
10950,5.618407,3.290683,12.29432,8.685538,-0.08535066,-0.3173964,3
10951,-2.064714,7.042388,11.30794,7.843339,-0.8054628,-0.2513341,3
10952,0.9064785,-0.312159,3.245034,6.025795,0.02466792,-0.6869888,3
10953,2.113354,-16.86679,-14.02214,2.647098,-0.721585,-1.019767,3
10954,-7.048317,-4.592807,-2.28368,-1.571985,-1.99982,-0.5725427,3
10955,-8.965653,13.62169,5.795813,-4.180376,-0.03546713,0.1853607,3
10956,-4.889808,23.73945,-3.691049,0.1639588,0.7322212,-0.6990666,3
10957,5.219252,0.01295816,11.18248,-3.377305,1.745857,0.9888734,3
10958,4.877169,4.47501,16.34236,-4.449437,1.4515,0.8482692,3
10959,-9.31429,6.481569,17.59855,-3.704262,0.455592,0.05761386,3
10960,-2.458132,11.4166,15.54521,-2.994142,1.498405,0.535005,3
10961,7.976975,11.08278,9.126938,-2.205625,1.288943,-0.03390607,3
10962,10.57558,9.26639,7.051547,-1.621347,-0.3109843,-0.3858394,3
10963,-1.923854,8.330889,7.134723,-1.31969,-1.980112,-0.1607503,3
10964,-4.871774,7.879965,7.079275,-1.175396,-1.197204,-0.0931164,3
10965,-2.417965,10.61016,6.189999,-1.020995,0.0707174,0.0380608,3
10966,2.321316,9.922824,4.170503,-0.7175841,0.4304569,0.164704,3
10967,5.892784,9.280984,2.22,-0.6831884,-0.9035372,-0.2334914,3
10968,-0.2418403,8.962685,2.631136,-0.6672563,-1.790808,-0.3647898,3
10969,-3.299055,8.718107,1.892741,-0.8132121,-1.348936,-0.1324067,3
10970,-1.490903,8.385352,0.5401999,-1.049063,-0.770169,0.02008655,3
10971,-3.765179,7.555463,1.002577,-1.34573,-0.943597,0.06482097,3
10972,-3.152874,6.916502,0.9261158,-1.618267,-0.4038531,0.3176943,3
10973,1.817142,8.314896,0.4516338,-2.03565,0.07477956,0.4463585,3
10974,1.545052,8.702683,0.8619076,-2.370867,-0.2577308,0.4371884,3
10975,-0.08423211,9.942174,0.6994902,-2.922375,-0.6381668,0.4865352,3
10976,-0.352603,8.129877,2.208861,-3.315814,-0.3195065,0.8170271,3
10977,6.152526,10.90264,3.733572,-3.856486,-0.1310073,0.9570761,3
10978,5.359276,15.76418,2.50507,-4.392155,-1.08821,0.6917601,3
10979,5.799812,27.72962,3.613746,-4.716942,-2.655365,0.4613351,3
10980,-2.959323,19.84497,10.50072,-4.023052,-3.640789,0.2490972,3
10981,-7.425986,10.64922,17.70434,-3.114615,-2.556135,0.492289,3
10982,-1.0655,10.02201,15.77862,-2.683773,-0.4037526,0.8447548,3
10983,6.271118,10.06639,14.73228,-1.381759,0.3733582,0.2416129,3
10984,6.707228,2.472495,11.95174,-0.8142398,0.3170977,0.03943316,3
10985,0.7912417,9.420763,7.996419,0.3882375,-0.1509907,-0.669106,3
10986,-2.023874,4.155095,10.35895,2.137067,0.4257352,-1.344937,3
10987,1.01522,0.4834155,9.634487,3.611947,1.889988,-1.025923,3
10988,2.967553,1.01435,9.490756,4.220802,2.270377,-0.8394533,3
10989,2.827498,1.892848,9.691701,5.201065,2.216486,-0.6211059,3
10990,1.770223,0.9822125,10.50066,6.102288,2.091475,-0.419027,3
10991,1.957365,-0.04220461,12.79333,7.03125,2.317398,0.05009249,3
10992,2.740995,0.5600579,15.5635,7.741227,2.309069,0.304781,3
10993,5.887789,3.03358,15.97776,8.643845,2.120958,0.6665583,3
10994,8.686223,5.004375,12.81351,8.555239,1.295501,0.8876935,3
10995,15.54037,5.052962,5.354196,7.547253,0.1568181,0.2348697,3
10996,20.80577,-4.890359,-0.5860608,5.214575,-1.395996,-1.444722,3
10997,-16.19777,-13.96322,-6.743399,0.3193081,-5.619419,-1.609971,3
10998,-23.83366,-3.471502,9.007863,-3.663249,-3.89663,-0.7047399,3
10999,-11.33616,5.566335,9.872081,-5.661203,3.02941,1.994493,3
11000,1.451063,37.58383,-5.526979,0.3642165,3.550802,-0.1950112,3
11001,18.639,-9.376774,13.52229,-3.409891,3.96979,1.037118,3
11002,16.35445,-4.089186,11.77758,-4.093587,1.489788,1.383688,3
11003,-3.982011,16.95901,17.7906,-4.495856,0.5110904,-0.5796173,3
11004,3.208138,16.7113,17.20041,-2.776125,-0.6092899,0.4037089,3
11005,1.784446,2.717089,12.08278,-2.009799,-1.240909,-0.3893352,3
11006,0.2190318,9.475423,10.2945,-1.82773,-1.089433,-0.03455046,3
